ProductID=Product Category=Product Sub-Category=Product Name=Unit Price=Unit Cost
TEC-PH/AB10015140#5816=Technology=Phones=Samsung Convoy 3=110.99=79.91
"FUR-BO/KD1661545#5771=Furniture=Bookcases=Safco Corner Shelving, Traditional=134.51=92.67"
"FUR-FU/MC1760536#6253=Furniture=Furnishings=Tenex Frame, Black=73.32=40.34"
OFF-PA/AS22523#6597=Office Supplies=Paper=Xerox 232=6.48=3.37
"TEC-PH/JK1562539#5358=Technology=Phones=Nokia Speaker Phone, Full Size=82.96=77.16"
"TEC-CO/BD1150059#4569=Technology=Copiers=Hewlett Copy Machine, High-Speed=224.12=197.76"
"FUR-TA/CP1208527#3435=Furniture=Tables=Bevis Training Table, Adjustable Height=219.16=303.48"
"TEC-CO/KN1645082#6006=Technology=Copiers=Sharp Personal Copier, Digital=107.68=59.82"
"TEC-AC/TM2149059#5872=Technology=Accessories=SanDisk Memory Card, Bluetooth=101.17=109.05"
OFF-PA/TS115053#6083=Office Supplies=Paper=Southworth 25% Cotton Granite Paper & Envelopes=5.23=3.53
"FUR-FU/LD6855117#3830=Furniture=Furnishings=C-Line Magnetic Cubicle Keepers, Clear Polypropylene=4.94=2.87"
OFF-BI/LP170807#2880=Office Supplies=Binders=Acco 3-Hole Punch=1.31=2.28
OFF-AR/KA1652548#5323=Office Supplies=Art=Newell 343=2.35=2.15
"OFF-ST/DK1315039#6264=Office Supplies=Storage=Tenex Lockers, Wire Frame=203.22=140.25"
FUR-TA/KD1649545#3426=Furniture=Tables=Bevis Round Conference Room Tables and Bases=143.43=139.85
TEC-AC/BB115457#6072=Technology=Accessories=Sony 16GB Class 10 Micro SDHC R40 Memory Card=12.89=11.6
"FUR-CH/BN1147078#5446=Furniture=Chairs=Office Star Rocking Chair, Adjustable=129.06=91.8"
"TEC-AC/CV1280566#5122=Technology=Accessories=Logitech Memory Card, Erganomic=91.07=95.13"
"OFF-AR/CM1193531#3494=Office Supplies=Art=Binney & Smith Pencil Sharpener, Water Color=29.85=23.01"
"FUR-BO/SK1999082#3894=Furniture=Bookcases=Dania Corner Shelving, Mobile=124.59=88.47"
"FUR-FU/BE11410139#4034=Furniture=Furnishings=Eldon Clock, Black=56.52=40.71"
"FUR-CH/KM1672048#5449=Furniture=Chairs=Office Star Rocking Chair, Set of Two=71.58=114.54"
"FUR-CH/TB215205#4403=Furniture=Chairs=Global Deluxe Stacking Chair, Gray=40.78=36.2"
"TEC-PH/JC1610514#3791=Technology=Phones=Cisco Headset, Full Size=89.73=59.25"
OFF-PA/MO1750048#6498=Office Supplies=Paper=Xerox 1943=48.91=25.92
"OFF-AP/MS175307#3866=Office Supplies=Appliances=Cuisinart Microwave, Silver=279.21=279.21"
OFF-ST/GA145157#4245=Office Supplies=Storage=Fellowes Bankers Box Stor/Drawer Steel Plus=25.58=28.78
"OFF-EN/CS123557#5668=Office Supplies=Envelopes=Recycled Interoffice Envelopes with String and Button Closure, 10 x 13=19.19=12"
"OFF-BI/SW202458#6392=Office Supplies=Binders=Wilson Jones Elliptical Ring 3 1/2"""" Capacity Binders, 800 sheets=8.56=21.83"
"TEC-MA/CP208560#5012=Technology=Machines=Konica Phone, White=84.6=54.99"
"TEC-CO/PF1916545#4774=Technology=Copiers=HP Fax Machine, Digital=299.58=299.58"
OFF-BI/BS1138045#6321=Office Supplies=Binders=Tuff Stuff Recycled Round Ring Binders=3.86=2.46
"FUR-TA/GM1450093#3437=Furniture=Tables=Bevis Training Table, Rectangular=332.55=226.14"
FUR-TA/AS10240140#3410=Furniture=Tables=Bevis 36 x 72 Conference Tables=99.59=97.1
"TEC-PH/CC1247518#4868=Technology=Phones=iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4=16.76=15.08"
OFF-BI/VF21715120#4353=Office Supplies=Binders=GBC Plasticlear Binding Covers=3.44=5.97
"FUR-FU/HG1496566#3923=Furniture=Furnishings=DAX Value U-Channel Document Frames, Easel Back=4.97=3.43"
"FUR-CH/CC267071#5448=Furniture=Chairs=Office Star Rocking Chair, Red=126.82=83.16"
OFF-AR/KM163757#5291=Office Supplies=Art=Newell 314=5.58=4.19
OFF-AR/HR148307#5295=Office Supplies=Art=Newell 318=2.78=2.06
OFF-BI/ED1388527#2907=Office Supplies=Binders=Acco Expandable Hanging Binders=1.91=3.45
OFF-SU/TB21520120#5168=Office Supplies=Supplies=Martin Yale Chadless Opener Electric Letter Opener=832.81=816.15
"TEC-PH/MW1822027#3133=Technology=Phones=Apple Headset, Full Size=74.55=45.48"
TEC-PH/RH960038#5607=Technology=Phones=Plantronics HL10 Handset Lifter=92.79=82.35
"TEC-MA/SB202907#5018=Technology=Machines=Konica Receipt Printer, Durable=122.37=90.57"
OFF-BI/MN1793527#4822=Office Supplies=Binders=Ibico Hi-Tech Manual Binding System=243.99=167.74
"OFF-BI/RP19390102#6370=Office Supplies=Binders=Wilson Jones 3-Hole Punch, Durable=29.49=23.31"
OFF-BI/LB1679558#6209=Office Supplies=Binders=Storex Dura Pro Binders=4.75=3.15
"TEC-CO/PK1891082#4580=Technology=Copiers=Hewlett Ink, Digital=126.07=81.6"
"OFF-BI/LS1694559#2895=Office Supplies=Binders=Acco Binder, Clear=14.61=9.81"
"OFF-LA/JK1573064#3244=Office Supplies=Labels=Avery Address/Shipping Labels for Typewriters, 4"""" x 2""""=8.28=5.38"
"OFF-ST/BT113957#4294=Office Supplies=Storage=Fellowes Trays, Industrial=57.87=44.01"
"FUR-FU/MC1810045#4064=Furniture=Furnishings=Eldon Frame, Black=116.25=83.7"
"OFF-ST/NZ18565139#4259=Office Supplies=Storage=Fellowes File Cart, Single Width=123.61=137.34"
OFF-BI/NF18385124#2935=Office Supplies=Binders=Acco Suede Grain Vinyl Round Ring Binder=0.83=1.5
"FUR-BO/SS2041091#4844=Furniture=Bookcases=Ikea 3-Shelf Cabinet, Metal=131.97=113.52"
"FUR-BO/EH1394564#3885=Furniture=Bookcases=Dania 3-Shelf Cabinet, Metal=140.91=112.74"
"TEC-AC/CS1184511#4166=Technology=Accessories=Enermax Memory Card, USB=76.4=53.48"
"TEC-CO/JM161957#6001=Technology=Copiers=Sharp Ink, Color=83.73=73"
"FUR-TA/MG1789027#5063=Furniture=Tables=Lesro Round Table, Fully Assembled=181.39=226.74"
"TEC-CO/PL1892545#4589=Technology=Copiers=Hewlett Personal Copier, Laser=144.27=135.63"
TEC-PH/MA1799548#4455=Technology=Phones=Google Nexus 5=179.99=134.99
TEC-AC/SP2065059#4140=Technology=Accessories=Enermax Acrylux Wireless Keyboard=79.68=62.75
"FUR-BO/RW1969058#3896=Furniture=Bookcases=Dania Corner Shelving, Traditional=109.86=109.89"
OFF-ST/AH1007559#6627=Office Supplies=Storage=X-Rack File for Hanging Folders=11.29=8.35
FUR-TA/JH1543082#4624=Furniture=Tables=Hon 61000 Series Interactive Training Tables=35.54=36.43
"OFF-SU/PO1885045#2974=Office Supplies=Supplies=Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"""" Cut, 8""""L=11.12=9.87"
OFF-AR/KB1631545#5294=Office Supplies=Art=Newell 317=2.35=2.09
OFF-LA/ZC2191064#3219=Office Supplies=Labels=Avery 499=4.98=2.69
"FUR-CH/ML1775545#4561=Furniture=Chairs=Harbour Creations Swivel Stool, Adjustable=97.39=70.62"
FUR-TA/CD1279045#4617=Furniture=Tables=Hon 4060 Series Tables=111.96=87.33
"TEC-AC/PC18745102#5201=Technology=Accessories=Memorex Keyboard, Programmable=72.84=62.67"
"TEC-CO/KE1642018#3604=Technology=Copiers=Brother Personal Copier, Color=72.17=72.18"
TEC-AC/EM420086#5279=Technology=Accessories=NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router=159.99=105.59
OFF-ST/DW134807#6287=Office Supplies=Storage=Tennsco 6- and 18-Compartment Lockers=265.17=217.44
"TEC-CO/SC10680134#4772=Technology=Copiers=HP Fax and Copier, Laser=172.89=131.4"
"FUR-BO/JG1580527#3905=Furniture=Bookcases=Dania Stackable Bookrack, Mobile=121.59=68.1"
OFF-PA/PV898522#6552=Office Supplies=Paper=Xerox 1993=6.48=3.3
"FUR-CH/AS24023#4547=Furniture=Chairs=Harbour Creations Rocking Chair, Set of Two=149.34=146.37"
"FUR-TA/RS197658#4710=Furniture=Tables=Hon Wood Table, Adjustable Height=284.54=252.54"
FUR-FU/SH199757#3924=Furniture=Furnishings=DAX Wood Document Frame=13.73=8.79
OFF-PA/SB201707#6213=Office Supplies=Paper=Strathmore Photo Frame Cards=7.31=3.95
OFF-PA/JF541549#6506=Office Supplies=Paper=Xerox 1950=5.78=2.95
"OFF-PA/DK1298518#5677=Office Supplies=Paper=Rediform Wirebound """"Phone Memo"""" Message Book, 11 x 5-3/4=7.64=3.9"
"FUR-TA/GA1472527#4689=Furniture=Tables=Hon Round Table, Adjustable Height=276.32=238.34"
"TEC-MA/XP218657#5021=Technology=Machines=Konica Receipt Printer, Wireless=81.5=57.88"
"TEC-PH/GT475533#5335=Technology=Phones=Nokia Audio Dock, Cordless=169.59=115.35"
OFF-PA/HA1492016#6523=Office Supplies=Paper=Xerox 1967=5.18=3.37
"FUR-BO/JF15295139#4864=Furniture=Bookcases=Ikea Stackable Bookrack, Metal=122.04=93.99"
"TEC-PH/PR1888082#5337=Technology=Phones=Nokia Audio Dock, VoIP=166.83=120.12"
OFF-AR/AW1084048#5314=Office Supplies=Art=Newell 335=2.88=2.04
"OFF-ST/AG1067555#3018=Office Supplies=Storage=Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers=59.76=43.03"
"TEC-MA/CJ1187527#5517=Technology=Machines=Okidata Receipt Printer, Wireless=81.94=60.64"
FUR-TA/AG1076558#4944=Furniture=Tables=KI Conference Tables=49.62=59.55
"OFF-AP/SE2011048#4610=Office Supplies=Appliances=Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter=61.93=38.53"
"TEC-CO/DM130157#4582=Technology=Copiers=Hewlett Ink, Laser=148.68=130.86"
"FUR-TA/AB10255140#3336=Furniture=Tables=Barricks Coffee Table, Adjustable Height=151.85=227.79"
"TEC-CO/VP2173026#3589=Technology=Copiers=Brother Copy Machine, Laser=261.93=138.84"
TEC-PH/JB1604526#5563=Technology=Phones=Panasonic KX-TG6844B Expandable Digital Cordless Telephone=52.79=48.17
OFF-PA/MD1786059#6507=Office Supplies=Paper=Xerox 1951=24.78=17.04
"FUR-FU/JM558069#3031=Furniture=Furnishings=Advantus Employee of the Month Certificate Frame, 11 x 13-1/2=24.74=18.25"
TEC-PH/SC203057#5608=Technology=Phones=Plantronics MX500i Earset=34.36=41.66
"TEC-CO/JO1528058#3607=Technology=Copiers=Brother Personal Copier, Laser=128.6=107.19"
OFF-ST/AB25523#4098=Office Supplies=Storage=Eldon Simplefile Box Office=9.95=8.96
"FUR-CH/EM1414039#5794=Furniture=Chairs=SAFCO Rocking Chair, Black=119.23=127.2"
"OFF-AP/PO1918011#4494=Office Supplies=Appliances=Hamilton Beach Coffee Grinder, Red=42.66=37.56"
"FUR-BO/MG1769527#3628=Furniture=Bookcases=Bush Corner Shelving, Metal=65.84=71.62"
OFF-PA/AP1072092#6519=Office Supplies=Paper=Xerox 1963=4.22=2.9
"OFF-ST/SE2011064#6246=Office Supplies=Storage=Tenex File Cart, Blue=119.88=109.23"
OFF-LA/JK1532582#3208=Office Supplies=Labels=Avery 489=8.28=5.38
"FUR-CH/RK1930082#4704=Furniture=Chairs=Hon Swivel Stool, Set of Two=149.31=126.09"
"TEC-PH/EJ1415531#3127=Technology=Phones=Apple Audio Dock, Cordless=169.74=137.49"
"OFF-PA/JB1600064#3014=Office Supplies=Paper=Adams Write n' Stick Phone Message Book, 11"""" X 5 1/4"""", 200 Messages=4.54=3.07"
"FUR-TA/AF1087027#3421=Furniture=Tables=Bevis Conference Table, Rectangular=921.33=479.1"
"OFF-BI/AF1087058#4829=Office Supplies=Binders=Ibico Index Tab, Durable=9.27=5.22"
"OFF-PA/GM144551#5629=Office Supplies=Paper=Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad=5.82=3.79"
"TEC-PH/TP21130144#3143=Technology=Phones=Apple Signal Booster, Cordless=118.58=104.64"
"TEC-PH/MT1781527#3815=Technology=Phones=Cisco Speaker Phone, Cordless=141.33=100.35"
"FUR-BO/SM209057#3906=Furniture=Bookcases=Dania Stackable Bookrack, Pine=122.94=102.06"
"FUR-FU/DW135407#5730=Furniture=Furnishings=Rubbermaid Frame, Erganomic=108.51=68.37"
"FUR-BO/BO142579#5746=Furniture=Bookcases=Safco 3-Shelf Cabinet, Mobile=171.36=149.1"
OFF-PA/CM1193518#6558=Office Supplies=Paper=Xerox 1999=5.18=3.37
"TEC-MA/AW10930139#5574=Technology=Machines=Panasonic Printer, Wireless=266.49=199.89"
"OFF-BI/DK1283536#5636=Office Supplies=Binders=Premier Elliptical Ring Binder, Black=9.13=15.83"
"FUR-BO/CM122357#5954=Furniture=Bookcases=Sauder Corner Shelving, Pine=148.65=118.92"
"TEC-MA/AF1088564#5015=Technology=Machines=Konica Printer, Red=219.94=257.07"
"OFF-BI/MP1747048#4297=Office Supplies=Binders=Fellowes Twister Kit, Gray/Clear, 3/pkg=6.43=4.42"
"FUR-CH/OT18730120#4524=Furniture=Chairs=Harbour Creations Chairmat, Red=72=38.16"
"OFF-AR/ON1871582#6125=Office Supplies=Art=Stanley Sketch Pad, Blue=44.43=29.79"
"FUR-TA/JP1546059#3436=Furniture=Tables=Bevis Training Table, Fully Assembled=178.32=208.62"
OFF-PA/AS102407#6559=Office Supplies=Paper=Xerox 2=5.18=3.37
OFF-AR/TB11625134#5324=Office Supplies=Art=Newell 344=2.22=2.06
"OFF-AR/JP5520129#5932=Office Supplies=Art=Sanford Sketch Pad, Fluorescent=23.37=24.78"
"TEC-PH/DB1340582#5353=Technology=Phones=Nokia Signal Booster, with Caller ID=102.38=121.5"
"FUR-BO/JD161507#3630=Furniture=Bookcases=Bush Corner Shelving, Pine=62.67=65.19"
"OFF-ST/BD1177045#4080=Office Supplies=Storage=Eldon Lockers, Single Width=197.94=162.33"
"FUR-TA/BD116357#5074=Furniture=Tables=Lesro Wood Table, with Bottom Storage=247.74=467.43"
TEC-AC/GR1456045#3373=Technology=Accessories=Belkin F8E887 USB Wired Ergonomic Keyboard=29.99=23.69
OFF-PA/CC2370108#6590=Office Supplies=Paper=Xerox 226=6.48=3.37
OFF-AP/GM1469527#3364=Office Supplies=Appliances=Belkin 6 Outlet Metallic Surge Strip=8.71=8.06
TEC-PH/PO8850117#5257=Technology=Phones=Motorola L804=27.59=32.65
OFF-BI/ND18370139#5584=Office Supplies=Binders=Peel & Stick Add-On Corner Pockets=2.16=1.12
"FUR-CH/TZ2144527#5793=Furniture=Chairs=SAFCO Rocking Chair, Adjustable=137.4=114.06"
"TEC-CO/BT1139564#4769=Technology=Copiers=HP Fax and Copier, Color=92.74=94.14"
"TEC-PH/JE1547566#3797=Technology=Phones=Cisco Office Telephone, Full Size=81.75=55.59"
OFF-BI/RB1943559#3119=Office Supplies=Binders=Angle-D Ring Binders=1.64=2.95
"TEC-CO/AI108557#3695=Technology=Copiers=Canon Ink, Digital=97.66=67.54"
TEC-MA/MH1744027#4213=Technology=Machines=Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop=186.57=226.99
"TEC-MA/DB13210120#5549=Technology=Machines=Panasonic Inkjet, Wireless=312.09=290.25"
FUR-TA/NM1852082#3561=Furniture=Tables=Bretford CR8500 Series Meeting Room Furniture=240.59=300.74
"FUR-CH/JE616574#4684=Furniture=Chairs=Hon Rocking Chair, Set of Two=119.58=94.35"
"FUR-FU/Dl13600130#3032=Furniture=Furnishings=Advantus Frame, Black=111.12=88.92"
TEC-PH/AH1021051#3160=Technology=Phones=AT&T 1070 Corded Phone=89.19=78.04
TEC-AC/DS1318093#4940=Technology=Accessories=KeyTronic E03601U1 - Keyboard - Beige=18=14.76
"OFF-ST/DV1304582#6031=Office Supplies=Storage=Smead File Cart, Blue=63.74=126.21"
"OFF-BI/DK1315031#6018=Office Supplies=Binders=SlimView Poly Binder, 3/8""""=5.18=2.8"
OFF-ST/AC10660144#5242=Office Supplies=Storage=Mobile Personal File Cube=23.42=17.1
"FUR-BO/CC1243082#3636=Furniture=Bookcases=Bush Floating Shelf Set, Pine=172.62=162.27"
"TEC-CO/NG1835531#3606=Technology=Copiers=Brother Personal Copier, High-Speed=141.09=80.43"
OFF-PA/KE1642031#6572=Office Supplies=Paper=Xerox 21=5.18=3.37
"TEC-PH/SJ202158#5838=Technology=Phones=Samsung Signal Booster, with Caller ID=113.37=79.23"
OFF-FA/AR1082545#3158=Office Supplies=Fasteners=Assorted Color Push Pins=1.81=1.21
"OFF-BI/BM1178558#2926=Office Supplies=Binders=Acco Pressboard Covers with Storage Hooks, 9 1/2"""" x 11"""", Executive Red=3.05=2.02"
"TEC-MA/JH1582045#5545=Technology=Machines=Panasonic Card Printer, Wireless=173.82=123.42"
"TEC-CO/AA1048059#3696=Technology=Copiers=Canon Ink, High-Speed=145.35=98.85"
TEC-CO/RC19825139#3701=Technology=Copiers=Canon PC-428 Personal Copier=159.99=105.99
"FUR-FU/MO17800113#5728=Furniture=Furnishings=Rubbermaid Frame, Duo Pack=109.95=97.86"
FUR-CH/JD1601551#5444=Furniture=Chairs=Office Star Flex Back Scooter Chair with Aluminum Finish Frame=100.89=76.68
"OFF-PA/MY182957#6309=Office Supplies=Paper=TOPS Money Receipt Book, Consecutively Numbered in Red,=8.01=4.41"
FUR-FU/EH14005139#3909=Furniture=Furnishings=DAX Black Cherry Wood-Tone Poster Frame=26.48=16.42
"TEC-MA/AF1088582#6141=Technology=Machines=StarTech Inkjet, White=269.03=167.4"
OFF-PA/JH5910117#6527=Office Supplies=Paper=Xerox 1970=4.98=2.64
"TEC-CO/SC10695117#4778=Technology=Copiers=HP Ink, Digital=128.34=111.66"
OFF-BI/DJ1342064#3319=Office Supplies=Binders=Avery Self-Adhesive Photo Pockets for Polaroid Photos=5.45=3.54
"OFF-ST/AG10270140#5707=Office Supplies=Storage=Rogers Shelving, Single Width=55.94=57.21"
"TEC-PH/RD993060#3144=Technology=Phones=Apple Signal Booster, Full Size=82.76=131.07"
"TEC-CO/KE1642039#3705=Technology=Copiers=Canon Personal Copier, High-Speed=49.33=102.9"
"OFF-ST/LC6930134#4269=Office Supplies=Storage=Fellowes Lockers, Wire Frame=206.4=140.37"
"TEC-AC/DW1319558#5205=Technology=Accessories=Memorex Memory Card, Programmable=103.77=89.25"
"TEC-PH/JD1601592#5357=Technology=Phones=Nokia Speaker Phone, Cordless=126=71.82"
"OFF-BI/RD1990027#2909=Office Supplies=Binders=Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""""=5.96=4.1"
"FUR-CH/CL1270092#4428=Furniture=Chairs=Global Value Steno Chair, Gray=48.59=45.56"
"TEC-CO/BD115007#6007=Technology=Copiers=Sharp Personal Copier, High-Speed=76.83=117.03"
TEC-PH/AG27023#4800=Technology=Phones=I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink=9.57=8.61
"OFF-ST/RD1993026#6032=Office Supplies=Storage=Smead File Cart, Industrial=51.36=75.34"
"FUR-FU/RD194807#3921=Furniture=Furnishings=DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7=9.48=5.69"
FUR-FU/LS1723082#6227=Furniture=Furnishings=Tenex B1-RE Series Chair Mats for Low Pile Carpets=45.98=38.16
"OFF-BI/LA1678018#4815=Office Supplies=Binders=Ibico Binding Machine, Clear=42.23=50.88"
OFF-PA/GD145907#6494=Office Supplies=Paper=Xerox 194=55.48=28.85
OFF-BI/EB13750113#5645=Office Supplies=Binders=Prestige Round Ring Binders=4.86=3.22
OFF-PA/SC10680103#6574=Office Supplies=Paper=Xerox 211=6.48=3.37
"OFF-AR/NC1862531#4099=Office Supplies=Art=Eldon Spacemaker Box, Quick-Snap Lid, Clear=2.67=2.3"
"TEC-MA/KH636069#4198=Technology=Machines=Epson Inkjet, White=259.56=219.87"
"FUR-FU/JM1558092#4761=Furniture=Furnishings=Howard Miller 13-3/4"""" Diameter Brushed Chrome Round Wall Clock=51.75=36.23"
OFF-BI/BF1127536#3731=Office Supplies=Binders=Cardinal Holdit Data Disk Pockets=7.28=3.86
"OFF-AR/NG18430139#3552=Office Supplies=Art=Boston Sketch Pad, Blue=48.6=27.72"
"TEC-PH/Co12640143#5265=Technology=Phones=Motorola Signal Booster, VoIP=143.22=74.49"
TEC-PH/JH16180120#6347=Technology=Phones=Vtech CS6719=76.79=69.11
FUR-FU/TS2137048#6234=Furniture=Furnishings=Tenex Chairmats For Use With Carpeted Floors=15.98=15.18
"FUR-CH/TC1114560#4703=Furniture=Chairs=Hon Swivel Stool, Red=163.65=139.11"
OFF-AR/FM14290132#5916=Office Supplies=Art=SANFORD Major Accent Highlighters=7.08=4.39
OFF-PA/SF209657#6474=Office Supplies=Paper=Xerox 1921=7.99=5.49
"FUR-BO/MP1817548#5955=Furniture=Bookcases=Sauder Corner Shelving, Traditional=132.57=137.01"
"TEC-AC/BH117107#5117=Technology=Accessories=Logitech Keyboard, Programmable=73.95=66.57"
"FUR-FU/VM2168527#3035=Furniture=Furnishings=Advantus Frame, Erganomic=109.74=74.64"
TEC-PH/CS11860102#3017=Technology=Phones=Adtran 1202752G1=100.79=93.23
"TEC-AC/MF18250102#5116=Technology=Accessories=Logitech Keyboard, Erganomic=63.23=41.46"
"FUR-CH/KB1640562#4697=Furniture=Chairs=Hon Steel Folding Chair, Adjustable=75.52=68.82"
TEC-MA/MO1750045#3985=Technology=Machines=DYMO CardScan Personal V9 Business Card Scanner=48=80
OFF-BI/AW1093051#3728=Office Supplies=Binders=Cardinal EasyOpen D-Ring Binders=2.74=4.57
FUR-FU/LC1687045#3884=Furniture=Furnishings=Dana Swing-Arm Lamps=8.54=8.01
"OFF-BI/JL1550582#4377=Office Supplies=Binders=GBC White Gloss Covers, Plain Front=2.9=7.67"
"OFF-BI/LC1693051#3724=Office Supplies=Binders=Cardinal Binding Machine, Clear=49.23=29.55"
"OFF-ST/SP2086018#4285=Office Supplies=Storage=Fellowes Shelving, Wire Frame=37.94=18.98"
"TEC-MA/BD1172551#6132=Technology=Machines=StarTech Calculator, Durable=40.08=34.08"
OFF-LA/RB1936045#6022=Office Supplies=Labels=Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set=3.08=1.6
"FUR-BO/TM2101048#5747=Furniture=Bookcases=Safco 3-Shelf Cabinet, Pine=102.11=151.47"
"FUR-TA/LD1685582#3338=Furniture=Tables=Barricks Coffee Table, Rectangular=299.07=266.19"
"OFF-SU/KD1661531#4320=Office Supplies=Supplies=Fiskars Shears, High Speed=47.64=24.3"
FUR-CH/AH1058514#4398=Furniture=Chairs=Global Commerce Series High-Back Swivel/Tilt Chairs=256.48=213.74
FUR-TA/AB15060#3619=Furniture=Tables=Bush Advantage Collection Racetrack Conference Table=254.53=347.85
"FUR-TA/EL1373582#3440=Furniture=Tables=Bevis Wood Table, Fully Assembled=535.08=374.58"
TEC-AC/EM1381092#6352=Technology=Accessories=WD My Passport Ultra 2TB Portable External Hard Drive=119=99.96
"FUR-TA/AG1052548#3414=Furniture=Tables=Bevis Coffee Table, Fully Assembled=170.48=127.86"
TEC-PH/ZC219107#3812=Technology=Phones=Cisco SPA508G=65.99=46.85
TEC-PH/BW1106548#4887=Technology=Phones=invisibleSHIELD by ZAGG Smudge-Free Screen Protector=14.39=9.35
"TEC-AC/TG21640139#3387=Technology=Accessories=Belkin Keyboard, USB=75.68=52.98"
OFF-AR/JP1546082#5302=Office Supplies=Art=Newell 324=11.55=8.32
"TEC-PH/EM139607#3132=Technology=Phones=Apple Headset, Cordless=76.11=60.15"
"TEC-MA/AS10285140#4196=Technology=Machines=Epson Card Printer, Wireless=169.95=146.16"
"FUR-FU/MV17485120#4039=Furniture=Furnishings=Eldon Delta Triangular Chair Mat, 52"""" x 58"""", Clear=37.93=31.1"
OFF-PA/FM1438027#6518=Office Supplies=Paper=Xerox 1962=4.28=2.35
OFF-AR/BN1470103#3443=Office Supplies=Art=BIC Brite Liner Grip Highlighters=1.64=0.9
FUR-FU/PC874519#3915=Furniture=Furnishings=DAX Cubicle Frames - 8x10=5.77=4.04
"TEC-PH/DH1307559#5339=Technology=Phones=Nokia Headset, Cordless=64.57=59.25"
"TEC-AC/AB1060058#5875=Technology=Accessories=SanDisk Memory Card, USB=112.62=57.45"
OFF-LA/AH10030137#3240=Office Supplies=Labels=Avery 518=3.15=1.64
"TEC-MA/AH1012082#6153=Technology=Machines=StarTech Receipt Printer, White=108.99=85.02"
OFF-AP/CK1259545#4247=Office Supplies=Appliances=Fellowes Basic Home/Office Series Surge Protectors=12.98=9.22
OFF-FA/GM1444092#3081=Office Supplies=Fasteners=Alliance Rubber Bands=1.68=1.61
OFF-ST/JL15175139#4891=Office Supplies=Storage=Iris Project Case=6.38=5.91
"TEC-PH/NP1867048#5253=Technology=Phones=Motorola Headset, VoIP=71.85=69.48"
"OFF-AR/JD606086#3450=Office Supplies=Art=BIC Canvas, Water Color=51.19=56.34"
"FUR-CH/DJ1363028#5796=Furniture=Chairs=SAFCO Rocking Chair, Set of Two=91.44=64.94"
"TEC-MA/EM14200102#5498=Technology=Machines=Okidata Card Printer, Red=172.98=112.44"
OFF-BI/BE1133578#3281=Office Supplies=Binders=Avery Hidden Tab Dividers for Binding Systems=0.89=1.61
"FUR-FU/BV1124527#3030=Furniture=Furnishings=Advantus Door Stop, Erganomic=30.56=30.12"
OFF-ST/CG1204027#3058=Office Supplies=Storage=Advantus Rolling Drawer Organizers=38.48=28.48
TEC-MA/SJ2012545#6349=Technology=Machines=Wasp CCD Handheld Bar Code Reader=112.17=97.21
"TEC-CO/PV8985108#3682=Technology=Copiers=Canon Fax and Copier, Color=192.78=146.52"
"TEC-CO/RB1936027#4787=Technology=Copiers=HP Personal Copier, Laser=124.29=85.77"
"FUR-TA/KB165857#3429=Furniture=Tables=Bevis Round Table, Adjustable Height=277.54=228.98"
FUR-FU/ML1826548#4334=Furniture=Furnishings=G.E. Longer-Life Indoor Recessed Floodlight Bulbs=6.64=3.45
"OFF-AP/JM1565548#4950=Office Supplies=Appliances=KitchenAid Blender, Silver=98.85=56.37"
"OFF-SU/KM1666059#6177=Office Supplies=Supplies=Stiletto Shears, High Speed=48.09=43.77"
"TEC-PH/MG1814539#5249=Technology=Phones=Motorola Audio Dock, with Caller ID=173.37=105.78"
"OFF-FA/MC1757527#2903=Office Supplies=Fasteners=Acco Clips to Go Binder Clips, 24 Clips in Two Sizes=2.84=1.88"
"OFF-AR/DJ1342048#3490=Office Supplies=Art=Binney & Smith Markers, Fluorescent=25.35=18.51"
"FUR-BO/NF18385139#3900=Furniture=Bookcases=Dania Floating Shelf Set, Traditional=152.42=154.11"
"FUR-BO/SF1096560#3895=Furniture=Bookcases=Dania Corner Shelving, Pine=82.28=65.02"
"TEC-MA/CM1238582#4212=Technology=Machines=Epson Receipt Printer, Wireless=35.11=88.95"
"OFF-AR/BS1166582#3463=Office Supplies=Art=BIC Pencil Sharpener, Water Color=32.19=19.98"
"FUR-BO/PF1922582#5962=Furniture=Bookcases=Sauder Floating Shelf Set, Traditional=194.58=122.61"
"TEC-CO/CR1262558#3703=Technology=Copiers=Canon Personal Copier, Color=144.18=136.98"
"OFF-ST/MA1756048#6057=Office Supplies=Storage=Smead Shelving, Blue=44.04=27.42"
"OFF-BI/PO88653#3269=Office Supplies=Binders=Avery Durable Slant Ring Binders, No Labels=3.18=2.11"
